00:9D:6B:7D:52:95: ('MurataMa', 'Murata Manufacturing Co., Ltd.')
00:21:59:02:17:D0: ('JuniperN', 'Juniper Networks')
00:21:59:02:3F:F0: ('JuniperN', 'Juniper Networks')
F4:96:14:77:8D:82: NOT FOUND
88:E9:FE:5A:6B:E8: ('Apple', 'Apple, Inc.')
00:21:59:02:17:E0: ('JuniperN', 'Juniper Networks')
94:B4:2F:27:51:10: NOT FOUND
84:94:0F:27:D3:11: NOT FOUND
B8:41:84:96:AE:E5: NOT FOUND
99:5F:A7:3C:53:DD: NOT FOUND
34:E6:AD:5A:B8:E7: ('IntelCor', 'Intel Corporate')
98:5F:D3:C5:13:24: ('Microsof', 'Microsoft Corporation')
88:E9:FE:5B:EB:7A: ('Apple', 'Apple, Inc.')
00:9D:6B:FD:DA:95: ('MurataMa', 'Murata Manufacturing Co., Ltd.')
FC:18:3C:24:49:E3: ('Apple', 'Apple, Inc.')
95:B4:0F:27:D3:10: NOT FOUND
28:E9:FE:5A:4B:78: NOT FOUND
7D:A8:6D:2A:B6:E2: NOT FOUND
00:21:59:82:1F:F0: ('JuniperN', 'Juniper Networks')
00:8F:4B:FD:D6:95: NOT FOUND
21:00:79:4E:01:00: NOT FOUND
F4:96:34:33:8D:00: ('IntelCor', 'Intel Corporate')
24:F9:5D:02:17:F0: NOT FOUND
C8:69:CD:BD:38:60: ('Apple', 'Apple, Inc.')
00:21:D9:02:17:F0: ('Sekonic', 'Sekonic Corporation')
00:21:D9:62:11:F0: ('Sekonic', 'Sekonic Corporation')
00:21:59:02:1F:F0: ('JuniperN', 'Juniper Networks')
74:9E:AF:75:EA:3B: ('Apple', 'Apple, Inc.')
C4:8E:8F:45:2D:01: ('HonHaiPr', 'Hon Hai Precision Ind. Co.,Ltd.')
40:26:19:75:C9:12: ('Apple', 'Apple, Inc.')
F0:10:98:3B:7C:18: NOT FOUND
94:52:A1:AC:AA:67: NOT FOUND
24:5B:A7:3C:53:DD: ('Apple', 'Apple, Inc.')
F4:94:34:33:8D:80: NOT FOUND
00:21:58:92:17:F1: ('StyleFly', 'Style Flying Technology Co.')
D1:57:7B:1A:DC:C5: NOT FOUND
96:B4:1F:2F:D7:11: NOT FOUND
C8:AD:7C:4E:6B:5B: NOT FOUND
F4:96:34:13:8D:82: ('IntelCor', 'Intel Corporate')
00:21:59:02:17:F8: ('JuniperN', 'Juniper Networks')
F4:96:34:27:8D:A0: ('IntelCor', 'Intel Corporate')
F4:96:16:33:8F:82: NOT FOUND
9C:B4:0F:27:DB:10: NOT FOUND
43:C7:55:96:08:C9: NOT FOUND
BC:97:EF:5D:A9:6C: NOT FOUND
F4:85:34:33:8D:80: NOT FOUND
00:21:59:12:17:F0: ('JuniperN', 'Juniper Networks')
94:B4:CF:DB:1B:96: NOT FOUND
00:29:59:02:1F:F0: NOT FOUND
D8:1C:79:BA:67:E9: ('Apple', 'Apple, Inc.')
85:87:90:0D:89:54: NOT FOUND
A4:34:D9:56:EE:5B: ('IntelCor', 'Intel Corporate')
3C:28:25:22:F6:AA: NOT FOUND
E0:33:8E:8F:C6:37: ('Apple', 'Apple, Inc.')
00:61:5D:03:16:70: NOT FOUND
11:25:59:02:17:F0: NOT FOUND
00:21:59:06:17:F0: ('JuniperN', 'Juniper Networks')
53:F6:9D:D5:8D:90: NOT FOUND
F0:18:98:3B:7C:9C: ('Apple', 'Apple, Inc.')
8A:E8:E6:5A:AB:4A: NOT FOUND
FC:96:14:33:8D:80: NOT FOUND
0C:C3:38:E5:FC:8E: NOT FOUND
00:60:5B:02:15:F1: ('Intraser', 'IntraServer Technology, Inc.')
94:34:0F:27:93:10: NOT FOUND
4C:64:72:FD:12:31: NOT FOUND
B8:41:A4:96:6E:5D: ('Apple', 'Apple, Inc.')
E5:E4:0B:EB:FE:52: NOT FOUND
A0:CC:2B:B3:25:B9: ('MurataMa', 'Murata Manufacturing Co., Ltd.')
20:21:59:02:17:F0: NOT FOUND
F4:92:74:31:A6:00: NOT FOUND
8C:85:90:0D:09:58: ('Apple', 'Apple, Inc.')
8C:9D:EB:DD:92:B5: NOT FOUND
8C:25:58:E2:3B:FB: NOT FOUND
88:E9:F6:5A:6B:7A: NOT FOUND
88:E9:FE:59:A5:0D: ('Apple', 'Apple, Inc.')
5E:56:0B:27:D3:10: NOT FOUND
CC:C6:E6:FD:65:73: NOT FOUND
F4:B6:34:13:8D:80: NOT FOUND
10:21:59:10:17:70: NOT FOUND
40:98:AD:92:15:AD: ('Apple', 'Apple, Inc.')
80:56:F2:BC:FF:E1: ('HonHaiPr', 'Hon Hai Precision Ind. Co.,Ltd.')
00:21:59:16:1F:F8: ('JuniperN', 'Juniper Networks')
F4:96:B4:7B:8D:80: NOT FOUND
5E:24:2A:81:21:69: NOT FOUND
80:29:59:02:17:B0: NOT FOUND
8C:8E:F2:60:86:BB: ('Apple', 'Apple, Inc.')
6D:E9:5B:03:D3:10: NOT FOUND
40:4E:36:97:73:42: ('Htc', 'HTC Corporation')
20:21:5B:02:9F:F8: NOT FOUND
00:00:5E:00:01:01: ('IcannIan', 'ICANN, IANA Department')
00:CD:FE:D3:7E:D2: ('Apple', 'Apple, Inc.')
18:44:72:FC:BC:11: NOT FOUND
F4:96:34:33:AD:80: ('IntelCor', 'Intel Corporate')
1B:95:37:B1:47:9C: NOT FOUND
80:21:59:02:17:F0: NOT FOUND
F4:96:3C:3B:8D:80: NOT FOUND
00:9D:6B:FD:C2:95: ('MurataMa', 'Murata Manufacturing Co., Ltd.')
86:9E:E9:23:46:9A: NOT FOUND
00:29:51:02:17:F8: NOT FOUND
84:94:0D:27:F3:10: NOT FOUND
88:ED:FE:1C:6E:7E: NOT FOUND
40:F7:AB:08:3C:ED: NOT FOUND
F4:96:34:33:AD:00: ('IntelCor', 'Intel Corporate')
94:65:2D:8D:38:E7: ('OneplusT', 'OnePlus Technology (Shenzhen) Co., Ltd')
88:F9:FE:5A:4A:7E: NOT FOUND
00:21:59:08:34:F0: ('JuniperN', 'Juniper Networks')
